Product_id,Sales_USD,quantity,Price_USD,COGS_USD,Date_Time,Account_id,Gross_Profit,Profit_Margin,Product_Family,Product_Family_Id,Product_Group,Product_Group_id,Product_Name,Product_Name_id,Product_Size,Produt_Type,country_code,Account,Master_id,latitude2,longitude,country2,Postal_code,street_name,Street_number
2555,18307.64,843.2,21.71209677,12394.27228,2024-04-12,1643-2303-22,5913.36772,32.300000000000004,Fabaceae,1066,Mountain Immortelle,3406,Muilla S. Watson ex Benth.,2555,Small,Outdoor,BR,"Stracke, Jakubowski and Halvorson",1909,-22.8262707,-43.0152252,Brazil,24000-000,Clarendon,52458
2954,15868.34,876.52,18.10379683,5347.63058,2023-01-10,1231--3,10520.70942,66.3,Polygonaceae,1143,Siskiyou Buckwheat,3746,Eriogonum alatum Torr. var. glabriusculum Torr.,2954,Small,Outdoor,US,Kreiger Inc,2259,31.7698671,-106.4161964,United States,79977,Twin Pines,76
2086,14123.85,181.1,77.98923247,7076.04885,2022-06-08,2531--5,7047.80115,49.9,Candelariaceae,1036,Eggyolk Lichen,3236,Commelina dianthifolia Delile var. dianthifolia,2086,Small,Indoor,US,"Volkman, Funk and West",2069,21.3488387,-157.9435603,United States,96835,Holmberg,43574
2726,13556.59,154.55,87.71653187,5761.55075,2023-07-22,2175-747 20-61435,7795.03925,57.49999999999999,Polygonaceae,1143,Chiricahua Mountain Dock,3738,Lithospermum obtusifolium I.M. Johnst.,2726,Small,Landscape,BR,Heaney Group,1163,-23.6228759,-46.7816647,Brazil,06750-000,Amoth,2
2176,15491.42,770.99,20.09289355,5871.24818,2023-08-19,2544--255,9620.17182,62.1,Chenopodiaceae,1041,Wheelscale Saltbush,3268,Lycium chinense Mill.,2176,Large,Indoor,PH,Rohan Group,1643,15.613097,120.438477,Philippines,2303,Moose,22
2590,10610.38,932.67,11.37634962,5591.67026,2024-02-21,2386--85,5018.709739999999,47.3,Malvaceae,1107,Whitestem Globemallow,3559,Caloplaca fraudans (Th. Fr.) H. Olivier,2590,Medium,Landscape,CN,"Schultz, Gutmann and Feest",1231,33.001096,106.91786,China,0,Portage,3
2642,8238.51,765.54,10.76169763,2908.19403,2022-02-10,1679--68976,5330.31597,64.69999999999999,Caryophyllaceae,1039,Mouse-ear Chickweed,3253,Triteleia versicolor Hoover,2642,Small,Indoor,CN,"Beahan, Mohr and Hyatt",1679,46.748522,82.978928,China,0,6th,68976
2870,9241.04,640.08,14.43732033,6542.65632,2023-12-25,2383--4012,2698.383680000001,29.200000000000003,Asteraceae,1020,Goatsbeard,3090,Elatine triandra Schkuhr,2870,Small,Indoor,CN,Heathcote LLC,2531,28.879936,106.935101,China,0,Sunnyside,5
2300,9112.09,146.67,62.1264744,4401.13947,2023-06-06,1509--1,4710.95053,51.7,Poaceae,1140,Somerset Hair Grass,3714,Ranunculus eschscholtzii Schltdl. var. eschscholtzii,2300,Large,Landscape,CZ,Langosh and Sons,2175,49.9469881,18.1870189,Czech Republic,747 20,Sommers,61435
2256,12856.59,566.17,22.7080029,7726.81059,2022-04-11,2532-55470-7490,5129.77941,39.900000000000006,Oleaceae,1121,Privet,3595,Parmotrema dominicanum (Vain.) Hale,2256,Large,Indoor,CN,Rolfson LLC,2544,42.438551,127.295067,China,0,Annamark,255
2934,8001.82,645.67,12.39304908,4040.9191,2023-04-25,1143-41355 CEDEX-482,3960.9008999999996,49.5,Mycoporaceae,1114,Mycoporum Lichen,3569,Veratrum album L. ssp. album,2934,Small,Indoor,CN,McDermott-Turcotte,2386,32.165,108.8822222,China,0,Longview,85
2051,7142.61,765.56,9.329915356,4528.41474,2022-10-13,2255-254 62-5,2614.1952599999995,36.599999999999994,Polemoniaceae,1141,Skypilot,3729,Atrichum altecristatum (Renauld & Cardot) Smyth & Smyth,2051,Small,Outdoor,CN,"Beahan, Mohr and Hyatt",1679,46.748522,82.978928,China,0,6th,68976
2060,16124.19,910.95,17.70041166,5449.97622,2024-01-16,1160--4,10674.213780000002,66.20000000000002,Rosaceae,1160,Toringo Crab,3829,Correa backhousiana Hook.,2060,Large,Landscape,CN,Kozey-Roberts,2383,32.060255,118.796877,China,0,Blaine,4012
2023,9925.99,956.01,10.38272612,8228.64571,2022-03-10,1699-4620-787-719,1697.344289999999,17.09999999999999,Fabaceae,1066,Alpine Milkvetch,3368,Amblystegium varium (Hedw.) Lindb.,2023,Large,Landscape,CN,Connelly LLC,1509,31.231121,121.466039,China,0,Fieldstone,1
2972,8388.89,911.58,9.20258233,6904.05647,2022-11-10,2475--62,1484.833529999999,17.69999999999999,Poaceae,1140,Pitchfork Crowngrass,3702,Wullschlaegelia Rchb. f.,2972,Medium,Outdoor,US,Lockman and Sons,2532,44.9799999,-93.26,United States,55470,Miller,7490
2230,7119.67,732.35,9.721676794,3609.67269,2023-11-06,1383--1782,3509.99731,49.300000000000004,Salicaceae,1164,Eared Willow,3851,Cladonia gracilis (L.) Willd. ssp. gracilis,2230,Large,Indoor,FR,Medhurst-Schiller,1143,47.581201,1.375111,France,41355 CEDEX,Susan,482
2395,17184.72,78.95,217.6658645,8197.11144,2022-06-21,2494--515,8987.60856,52.300000000000004,Rosaceae,1160,Distinct Hawthorn,3807,Herniaria hirsuta L. ssp. hirsuta,2395,Small,Outdoor,SE,"Schmidt, Wiegand and Crist",2255,56.0660092,12.7332992,Sweden,254 62,Carberry,5
2337,8870.04,420.12,21.11311054,2962.59336,2022-07-20,1066--1,5907.446640000001,66.60000000000001,Myrtaceae,1117,Smithton Peppermint Gum,3582,Adiantum fragile Sw. var. fragile,2337,Medium,Landscape,CN,"Kris, Rath and Sipes",1160,30.274084,120.15507,China,0,South,4
2236,7254.49,298.72,24.2852504,3866.64317,2024-01-29,1121-953 34-32,3387.84683,46.7,Asteraceae,1020,Golden-yarrow,3091,Arctostaphylos tomentosa (Pursh) Lindl. ssp. daciticola P.V. Wells,2236,Medium,Landscape,SE,Pfannerstill Inc,1121,65.8368628,24.0986491,Sweden,953 34,Sunfield,32
2267,11401.6,921.88,12.36777021,5780.6112,2024-04-11,1928--76,5620.9888,49.3,Physciaceae,1134,Rinodina Lichen,3649,Sporobolus R. Br.,2267,Medium,Landscape,PT,Bernhard-Russel,1699,41.2918839,-8.1963545,Portugal,4620-787,Village,719
2884,16456.3,548.1,30.02426564,8195.2374,2023-06-16,1112-20566-336,8261.0626,50.2,Onagraceae,1122,Glaucus Willowherb,3599,Woodsia ×tryonis B. Boivin,2884,Large,Landscape,CN,Murazik LLC,2475,28.706919,117.821005,China,0,Jackson,62
2225,16162.12,165.66,97.56199445,13446.88384,2022-02-18,1608-4820-560-6,2715.2361600000004,16.8,Polygonaceae,1143,Slender Woolly Buckwheat,3747,Porpidia crustulata (Ach.) Hertel & Knoph,2225,Small,Outdoor,CN,Labadie Group,1383,28.260141,112.571923,China,0,Troy,1782
2477,16008.18,781.88,20.4739602,6499.32108,2023-03-28,1791--9,9508.85892,59.4,Asteraceae,1020,Bog Goldenrod,3062,Liatris lancifolia (Greene) Kittell,2477,Medium,Landscape,CN,Cole-Fahey,2494,30.945515,117.81154,China,0,Lillian,515
2377,8364.8,911.46,9.17736379,5570.9568,2022-12-29,1959--3,2793.8431999999993,33.4,Rubiaceae,1161,Kopa,3835,Grimmia torngakiana Brass. & Hedderson,2377,Medium,Landscape,CN,Dicki LLC,1066,23.681774,113.056042,China,0,Acker,1
2600,18845.81,270.19,69.75021281,5747.97205,2022-05-17,1065-43261-88,13097.837950000001,69.5,Pyrenulaceae,1153,Anthracothecium Lichen,3773,Sanicula crassicaulis Poepp. ex DC. var. tripartita (Suksd.) H. Wolff,2600,Large,Landscape,SE,Pfannerstill Inc,1121,65.8368628,24.0986491,Sweden,953 34,Sunfield,32
2734,17398.58,34.37,506.2141402,6524.4675,2023-11-27,2456-H4S-6935,10874.112500000003,62.500000000000014,Rubiaceae,1161,Yellow Spring Bedstraw,3840,Viola ×esculenta Elliott (pro sp.),2734,Large,Outdoor,CN,Runte LLC,1928,30.594336,105.236903,China,0,Elka,76
2780,10482.67,702.73,14.9170663,3490.72911,2024-02-17,1368-86130-000-0,6991.94089,66.69999999999999,Leucodontaceae,1096,California Antitrichia Moss,3516,Hymenoclea monogyra Torr. & A. Gray,2780,Medium,Landscape,US,Grady and Sons,1112,38.889471,-77.0578855,United States,20566,Springs,336
2030,16512.89,494.04,33.42419642,5862.07595,2023-03-31,2256--6,10650.814049999999,64.5,Gentianaceae,1071,Autumn Dwarf Gentian,3448,Lipochaeta remyi A. Gray,2030,Large,Outdoor,PT,"West, Steuber and Walker",1608,41.5212778,-8.1366948,Portugal,4820-560,Eastlawn,6
2740,15829.96,193.09,81.98228805,13914.53484,2024-03-28,2256--6,1915.4251599999989,12.099999999999994,Rosaceae,1160,Bush's Blackberry,3800,Deinandra minthornii (Jeps.) B.G. Baldw.,2740,Medium,Indoor,PT,"West, Steuber and Walker",1608,41.5212778,-8.1366948,Portugal,4820-560,Eastlawn,6
2216,7624.31,203.22,37.51751796,6274.80713,2023-04-26,2165-95560-000-9,1349.5028700000003,17.700000000000003,Onagraceae,1122,Beaked Clarkia,3596,Tanacetum balsamita L.,2216,Medium,Landscape,CN,Kuvalis Inc,1791,36.334307,99.670448,China,0,Mitchell,9
2109,19299.61,787.66,24.50246299,9225.21358,2023-07-21,2182--5356,10074.396420000001,52.2,Fabaceae,1066,Pentaclethra,3410,Opegrapha bonplandii Fée,2109,Large,Indoor,KR,"Schroeder, Mann and King",1959,34.9904542,126.4816856,South Korea,0,Grover,3
2650,15667.1,937.28,16.7154959,6454.8452,2022-05-22,2422-9930-025-64433,9212.2548,58.80000000000001,Saxifragaceae,1166,Slightstemmed Miterwort,3857,Porpidia Körb.,2650,Large,Indoor,PK,Shields Inc,1065,34.0112004,71.9795856,Pakistan,43261,Cardinal,88
2623,8314.46,630.96,13.17747559,6152.7004,2023-06-20,1168-137 24-56,2161.7595999999994,25.999999999999996,Polygonaceae,1143,Heermann's Buckwheat,3743,Trifolium polymorphum Poir.,2623,Large,Outdoor,CA,"Jacobson, Koch and Emmerich",2456,50.2536,-96.06116,Canada,H4S,Talmadge,6935
2635,14212.74,185.37,76.67227707,8698.19688,2023-09-27,1293-63211-9,5514.54312,38.800000000000004,Lycopodiaceae,1104,Fir Clubmoss,3549,Rhynchospora pineticola C.B. Clarke,2635,Medium,Outdoor,BR,Stehr Inc,1368,-22.9941291,-51.1931385,Brazil,86130-000,La Follette,0
2217,8187.86,570.81,14.34428269,6853.23882,2024-03-09,1802--9,1334.62118,16.3,Lecanoraceae,1093,Rim Lichen,3513,Cottea Kunth,2217,Medium,Indoor,CN,"Tillman, Stokes and Beier",2256,19.233277,109.412626,China,0,Hansons,6
2757,7668.53,359.36,21.33940895,4915.52773,2023-01-04,1055-1103-2060,2753.00227,35.9,Liliaceae,1098,Muilla,3529,Calochortus indecorus Ownbey & M. Peck,2757,Large,Landscape,CN,"Tillman, Stokes and Beier",2256,19.233277,109.412626,China,0,Hansons,6
2466,12442.06,460.62,27.01154965,6743.59652,2023-10-30,1209--4,5698.463479999999,45.8,Fabaceae,1066,Blunt-leaf Cassia,3377,Bidens asymmetrica (Levl.) Sherff,2466,Large,Indoor,BR,"Dooley, Boyle and Weissnat",2165,-29.3344108,-49.723909,Brazil,95560-000,Oak Valley,9
2551,8413.24,558.73,15.05779178,6940.923,2023-05-17,1797--48,1472.317,17.5,Asteraceae,1020,Roughleaf Coneflower,3124,Eragrostis lugens Nees,2551,Large,Outdoor,CN,"Fahey, Hintz and Volkman",2182,38.5142512,116.5977552,China,0,Forest Dale,5356
2803,7477.92,576.82,12.96404424,6475.87872,2022-06-14,1337-28300-000-8895,1002.0412800000004,13.400000000000004,Euphorbiaceae,1065,Sharpleaf Silverbush,3364,Phlox glaberrima L.,2803,Large,Outdoor,PT,Monahan-Bernier,2422,38.402951,-28.080155,Portugal,9930-025,Commercial,64433
2315,6480.69,263.91,24.5564397,3784.72296,2022-12-02,1522-76029 CEDEX-42,2695.9670399999995,41.6,Boraginaceae,1025,Cliffdweller's Cryptantha,3165,Draba pauciflora R. Br.,2315,Large,Landscape,SE,Kautzer LLC,1168,59.1575081,18.1350248,Sweden,137 24,Shoshone,56
2578,8996.03,226.16,39.77728157,7493.69299,2023-05-08,1777-21240-3074,1502.337010000001,16.700000000000014,Lecanoraceae,1093,Lecidella Lichen,3511,Phacelia formosula Osterh.,2578,Large,Indoor,PK,Rogahn-Douglas,1293,28.0159533,69.5483393,Pakistan,63211,Ridgeway,9
2160,12136.25,732.3,16.57278438,5667.62875,2023-06-01,1376-4515-462,6468.62125,53.300000000000004,Ericaceae,1063,Stanford's Manzanita,3354,Lyonothamnus floribundus A. Gray,2160,Large,Indoor,CI,Hayes-Lynch,1802,5.7866228,-6.5890166,Ivory Coast,0,Cordelia,9
2045,13686.58,687.89,19.896466,11222.9956,2022-08-25,1460-38703-15511,2463.5843999999997,18.0,Malpighiaceae,1106,Azotacaballo,3553,Balsamorhiza sagittata (Pursh) Nutt.,2045,Large,Indoor,PH,Smitham Group,1055,6.737092,124.600287,Philippines,1103,Kedzie,2060
2686,12921.17,562.6,22.96688589,5245.99502,2022-06-09,1635--753,7675.17498,59.4,Juncaceae,1090,Elliott's Rush,3487,Cornus sericea L. ssp. sericea,2686,Medium,Landscape,QA,"Satterfield, Wuckert and Jerde",1209,25.9210961,51.3385684,Qatar,0,Arrowood,4
2458,12782.46,931.17,13.7273108,6659.66166,2022-08-03,1245-71309 CEDEX-84900,6122.798339999999,47.9,Boraginaceae,1025,Wild Comfrey,3181,Julella vitrispora (Cooke & Harkness) M.E. Barr,2458,Small,Indoor,CY,Marvin LLC,1797,34.9922836,34.0140113,Cyprus,0,Florence,48
2602,13972.33,943.04,14.81626442,8565.03829,2023-10-12,2586--86,5407.2917099999995,38.699999999999996,Solanaceae,1170,Earleaf Nightshade,3901,Cladina portentosa (Dufour) Follmann ssp. pacifica (Ahti) Ahti,2602,Medium,Outdoor,BR,Huel LLC,1337,-21.1877747,-41.8799408,Brazil,28300-000,Northview,8895
2188,9460.29,766.16,12.34766889,7114.13808,2023-05-21,2506--59,2346.151920000001,24.80000000000001,Lichinaceae,1097,Pyrenopsis Lichen,3518,Solorina octospora (Arnold) Arnold,2188,Small,Indoor,FR,Graham-Hartmann,1522,47.8225694,0.3908219,France,76029 CEDEX,Montana,42
2172,5718.12,968.54,5.903855287,3139.24788,2022-09-05,2479-190018-48,2578.87212,45.1,Fabaceae,1066,Stinking Milkvetch,3424,Rosa laevigata Michx.,2172,Medium,Landscape,HR,Volkman Inc,1777,43.6190257,16.7236298,Croatia,21240,Calypso,3074
2271,16861.69,220.66,76.41480105,8565.73852,2023-05-10,1326-7947-8,8295.951479999998,49.199999999999996,Polygonaceae,1143,Garden Rhubarb,3740,Elaphoglossum petiolatum (Sw.) Urb. var. dussii (Underw. ex Maxon) Proctor,2271,Small,Outdoor,PH,Flatley LLC,1376,13.0730815,123.5982956,Philippines,4515,Fairview,462
2808,11496.22,969.48,11.85813013,3851.2337,2022-07-16,1652--31,7644.986299999999,66.49999999999999,Asteraceae,1020,California Helianthella,3063,Achillea ptarmica L.,2808,Small,Landscape,MX,Mann-Erdman,1460,17.7409147,-91.7660525,Mexico,38703,La Follette,15511
2848,17054.73,136.88,124.5962157,11750.70897,2022-12-03,2480--8,5304.02103,31.1,Caprifoliaceae,1038,Twinberry Honeysuckle,3244,Heuchera chlorantha Piper,2848,Medium,Landscape,GR,"Cremin, Spinka and Ernser",1635,39.8949802,22.1890872,Greece,0,Hintze,753
2684,19355.33,374.37,51.70107113,12271.27922,2022-12-02,2328-2500-645,7084.050780000001,36.6,Papaveraceae,1128,Pygmypoppy,3627,Passiflora princeps Lodd.,2684,Medium,Indoor,FR,"Thompson, Kemmer and Mitchell",1245,46.6750305,4.3642884,France,71309 CEDEX,Ridgeview,84900
2903,14676.17,762.85,19.23860523,6956.50458,2023-04-09,1237-66-220-2500,7719.66542,52.6,Poaceae,1140,Northern Wildrice,3698,Abutilon theophrasti Medik.,2903,Medium,Outdoor,CN,Reinger Group,2586,30.677233,121.015142,China,0,Erie,86
2582,7080.06,653.43,10.83522336,2541.74154,2023-10-25,1507--5582,4538.31846,64.1,Opegraphaceae,1123,Bonpland's Scribble Lichen,3606,Packera quercetorum (Greene) C. Jeffrey,2582,Medium,Outdoor,CN,Buckridge Inc,2506,29.913085,97.817792,China,0,Tony,59
2575,11701.06,578.35,20.23179735,9735.28192,2023-12-26,2277--2685,1965.77808,16.8,Apocynaceae,1012,White Rubber Vine,3040,Symplocos lanata Krug & Urb.,2575,Medium,Outdoor,CI,Wisozk-Jenkins,2277,7.6730918,-5.5722297,Ivory Coast,0,Grasskamp,2685
2908,18021.92,839.5,21.46744491,14651.82096,2023-11-08,1172-63-720-72794,3370.099039999999,18.699999999999996,Teloschistaceae,1176,Orange Lichen,3909,Virola theiodora (Spruce ex Benth.) Warb.,2908,Small,Landscape,CO,Boehm Inc,2479,2.481207,-76.6990172,Colombia,190018,Thompson,48
2629,12104.12,348.45,34.73703544,10336.91848,2023-06-19,1172-63-720-72794,1767.2015200000005,14.600000000000005,Aspleniaceae,1019,Ruffled Spleenwort,3054,Pennisetum petiolare (Hochst.) Chiov.,2629,Small,Outdoor,CO,Boehm Inc,2479,2.481207,-76.6990172,Colombia,190018,Thompson,48
2142,10653.26,501.39,21.24745208,7787.53306,2023-08-10,1998--6,2865.7269400000005,26.900000000000002,Cyperaceae,1053,Fringed Sedge,3309,Dryobalanops C.F. Gaertn.,2142,Large,Outdoor,ZA,"Gulgowski, Bartoletti and Ziemann",1326,-34.0736398,18.470633,South Africa,7947,Forest Run,8
2653,18174.03,540.26,33.63941436,7596.74454,2023-03-27,2602-245-19,10577.28546,58.199999999999996,Moraceae,1113,Breadfruit,3568,Baccharis texana (Torr. & A. Gray) A. Gray,2653,Medium,Indoor,CN,Carter Inc,1652,31.93957,121.012416,China,0,Carey,31
2717,17911.92,655.05,27.34435539,14759.42208,2023-03-28,1374-32-607-72824,3152.497919999998,17.59999999999999,Rosaceae,1160,Hollyleaf Cherry,3812,Trifolium rollinsii J.M. Gillett,2717,Small,Landscape,CN,Kerluke-Medhurst,2480,29.461194,110.152436,China,0,Reinke,8
2926,5984.24,544.55,10.98933064,2872.4352,2023-09-23,1659-2755-163-221,3111.8048,52.0,Salicaceae,1164,Arctic Willow,3848,Ammoselinum giganteum J.M. Coult. & Rose,2926,Small,Landscape,AR,"Muller, Block and Schoen",2328,-34.6637851,-58.5017947,Argentina,2500,Trailsway,645
2714,7412.91,475.32,15.59561979,3484.0677,2023-07-05,1334-5102-22,3928.8423,53.0,Arecaceae,1015,Fishtail Palm,3047,Carex petricosa Dewey var. misandroides (Fernald) B. Boivin,2714,Medium,Indoor,PL,West-Hyatt,1237,52.3369183,15.3336362,Poland,66-220,Packers,2500
2689,7896.74,270.58,29.18449257,4509.03854,2023-10-07,1383-999-3776-3063,3387.70146,42.900000000000006,Poaceae,1140,Bunch Cutgrass,3667,Helianthus resinosus Small,2689,Medium,Landscape,CN,Schneider and Sons,1507,32.0378049,118.7870855,China,0,Shoshone,5582
2822,13217.4,448.18,29.49127583,9979.137,2022-07-14,1218--4355,3238.262999999999,24.499999999999993,Zingiberaceae,1194,Mango Ginger,3951,Mentha spicata L.,2822,Large,Landscape,CI,Wisozk-Jenkins,2277,7.6730918,-5.5722297,Ivory Coast,0,Grasskamp,2685
2708,19113.09,297.22,64.30620416,7358.53965,2023-05-02,1543-21130-7639,11754.550350000001,61.50000000000001,Asteraceae,1020,Oxeye Daisy,3113,Callistemon sieberi DC.,2708,Medium,Indoor,PL,"Kunze, Will and Wiegand",1172,51.82709,17.4539199,Poland,63-720,Union,72794
2451,7216.41,383.81,18.80203747,4236.03267,2022-05-18,1820-20016-7,2980.3773300000003,41.300000000000004,Primulaceae,1150,Yellow Loosestrife,3768,Isodendrion A. Gray,2451,Medium,Outdoor,PL,"Kunze, Will and Wiegand",1172,51.82709,17.4539199,Poland,63-720,Union,72794
2332,6740.56,44.47,151.5754441,6032.8012,2022-07-12,1085-41190-9,707.7588000000005,10.500000000000007,Liliaceae,1098,Harvest Brodiaea,3525,Astragalus obcordatus Elliott,2332,Large,Outdoor,KR,Paucek-Altenwerth,1998,36.6424341,127.4890319,South Korea,0,Bonner,6
2369,18362.11,338.88,54.18469665,6243.1174,2022-07-08,1077--47,12118.992600000001,66.0,Ebenaceae,1061,Black Sapote,3346,Centaurea scabiosa L.,2369,Medium,Landscape,NZ,Bahringer-Rogahn,2602,-35.229035,173.94869,New Zealand,245,Warrior,19
2169,18788.36,953.23,19.71020635,10239.6562,2022-01-13,1104-4508-942,8548.703800000001,45.50000000000001,Boraginaceae,1025,Showy Stickseed,3178,Eriogonum dasyanthemum Torr. & A. Gray,2169,Medium,Landscape,PL,Bailey LLC,1374,49.9851242,19.3263098,Poland,32-607,Eastwood,72824
2371,8662.51,58.27,148.6615754,7016.6331,2022-05-11,2521-5016-552,1645.8769000000002,19.000000000000004,Lauraceae,1092,Black Sweetwood,3508,Chrysogonum virginianum L. var. virginianum,2371,Small,Indoor,PT,Dickinson Group,1659,38.751115,-9.4574506,Portugal,2755-163,Basil,221
2440,6438.64,485.12,13.27226253,4931.99824,2022-10-22,2508-8029-2,1506.6417600000004,23.400000000000006,Apocynaceae,1012,Amatungulu,3037,Hygrohypnum subeugyrium (Renauld & Cardot) Broth.,2440,Medium,Indoor,PH,"Beatty, Friesen and Lind",1334,37.0594675,-120.8204617,Philippines,5102,Maryland,22
2918,15823.99,922.03,17.16212054,6345.41999,2023-02-24,1273-68610-000-92,9478.57001,59.9,Caryophyllaceae,1039,Western Fringed Catchfly,3258,Scrophularia umbrosa Dumort.,2918,Large,Landscape,JP,Labadie Group,1383,38.3559764,140.3748668,Japan,999-3776,Boyd,3063
2630,7434.82,84.76,87.71613969,3501.80022,2022-03-22,1405-32-708-7313,3933.0197799999996,52.900000000000006,Saxifragaceae,1166,Allegheny Brookfoam,3854,Philoxerus portulacoides A. St. Hil.,2630,Small,Landscape,CN,Watsica LLC,1218,32.905305,101.755566,China,0,Canary,4355
2913,16775.56,258.3,64.94603175,12044.85208,2022-05-22,1454-39180-638,4730.707920000001,28.200000000000003,Myrtaceae,1117,Coolabah,3573,Phoenicaulis cheiranthoides Nutt.,2913,Medium,Outdoor,TH,Raynor-Sawayn,1543,12.7361733,101.0782727,Thailand,21130,Brentwood,7639
2664,15607.65,870.2,17.93570444,10613.202,2022-07-16,2337-37-306-16442,4994.448,32.0,Rosaceae,1160,New York Dewberry,3817,Lythrum maritimum Kunth,2664,Large,Landscape,US,Pouros-Doyle,1820,38.9374808,-77.0852258,United States,20016,Montana,7
2839,10430.4,303.62,34.35346815,8281.7376,2022-09-09,1498-76110-450,2148.6623999999993,20.599999999999994,Ericaceae,1063,Western Azalea,3355,Pedicularis sudetica Willd. ssp. interior (Hultén) Hultén,2839,Large,Landscape,TH,Kassulke Inc,1085,17.7032238,103.2317225,Thailand,41190,Center,9
2367,10016.59,693.29,14.4479078,7492.40932,2023-02-23,1714--6209,2524.1806800000004,25.200000000000006,Uncertain Ascomycota Family,1186,Hassea Lichen,3921,Trifolium canescens Willd.,2367,Small,Indoor,CN,Kuhic LLC,1077,22.6229329,113.2773942,China,0,Butterfield,47
2840,6144.36,627.28,9.795242954,5284.1496,2023-05-21,2345-63-640-4438,860.2103999999999,13.999999999999998,Asteraceae,1020,Singleflower Knapweed,3132,Eriogonum umbellatum Torr. var. modocense (Greene) S. Stokes,2840,Small,Indoor,PH,Ledner-Jacobi,1104,13.2317498,123.7702587,Philippines,4508,Carberry,942
2615,8190.01,95.01,86.20155773,7174.44876,2022-04-11,2181-985-0862-2,1015.56124,12.4,Brassicaceae,1027,Purple Mistress,3200,Parmotrema endosulphureum (Hillm.) Hale,2615,Medium,Outdoor,PH,Hammes-VonRueden,2521,11.042265,123.9418261,Philippines,5016,Cody,552
2648,11334.77,79.77,142.0931428,3593.12209,2023-03-04,1254--3,7741.647910000001,68.30000000000001,Polemoniaceae,1141,Grayleaf Phlox,3725,Euphorbia pulcherrima Willd. ex Klotzsch,2648,Medium,Landscape,NO,Feeney LLC,2508,67.2929841,14.587686,Norway,8029,Hansons,2
